customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,normalized_price
C5089,Other,Senior,Karachi,9/10/2024,O9089,2025-04-21,KFC,Pizza,Fast Food,1,187.78,Cash,14,2025-04-21,219,Active,5,6/20/2025,Delayed,0.06250133962061943
C4517,Male,Teenager,Multan,4/7/2025,O8517,2025-04-21,Burger King,Fries,Dessert,3,566.76,Cash,31,2024-12-05,91,Active,2,10/6/2024,Delayed,0.3332690315436002
C1227,Other,Adult,Multan,10/24/2023,O5227,2025-04-21,Subway,Pasta,Continental,2,1499.95,Wallet,7,2025-08-13,497,Inactive,5,7/14/2025,Cancelled,0.9999999999999999
C5705,Male,Adult,Multan,9/26/2023,O9705,2025-04-21,Subway,Fries,Dessert,5,1243.32,Cash,11,2025-02-22,408,Inactive,2,10/18/2024,Delivered,0.8166470188975814
C1412,Female,Teenager,Peshawar,2/24/2025,O5412,2025-04-21,Subway,Pizza,Fast Food,4,203.11,Wallet,22,2025-01-19,86,Active,3,3/12/2025,Delayed,0.07345407780516558
C5598,Male,Adult,Peshawar,11/6/2023,O9598,2025-04-22,Pizza Hut,Burger,Dessert,5,172.96,Card,28,2024-11-14,162,Inactive,3,3/30/2025,Delivered,0.05191297824456115
C2397,Male,Adult,Lahore,12/20/2024,O6397,2025-04-22,Burger King,Fries,Italian,3,267.39,Wallet,7,2025-02-26,422,Active,2,2/12/2025,Delayed,0.1193798449612403
C4036,Other,Senior,Multan,8/14/2025,O8036,2025-04-22,KFC,Sandwich,Italian,1,837.28,Wallet,11,2024-11-01,218,Active,1,7/28/2025,Delayed,0.5265459221948343
C2951,Other,Adult,Islamabad,7/3/2024,O6951,2025-04-22,Burger King,Sandwich,Dessert,2,535.15,Card,27,2025-07-10,87,Active,5,7/4/2025,Cancelled,0.31068481406065795
C3831,Female,Senior,Peshawar,6/23/2025,O7831,2025-04-22,Subway,Fries,Chinese,3,1228.43,Cash,24,2025-06-22,299,Active,5,10/18/2024,Delayed,0.8060086450183974
C4066,Other,Senior,Karachi,3/24/2025,O8066,2025-04-22,Subway,Sandwich,Dessert,3,587.41,Wallet,17,2024-10-21,4,Inactive,5,2/6/2025,Delayed,0.34802271996570566
C5214,Female,Senior,Peshawar,3/3/2024,O9214,2025-04-23,KFC,Pasta,Chinese,4,289.68,Wallet,38,2025-08-08,450,Inactive,1,1/18/2025,Delivered,0.13530525488514986
C3754,Other,Adult,Karachi,7/23/2024,O7754,2025-04-23,KFC,Sandwich,Fast Food,1,1290.08,Cash,17,2024-11-27,39,Active,1,12/25/2024,Cancelled,0.8500553709856035
C6900,Female,Adult,Lahore,4/25/2025,O10900,2025-04-23,McDonald's,Burger,Fast Food,2,271.82,Card,8,2025-03-01,437,Inactive,3,10/9/2024,Cancelled,0.1225449219447719
C3646,Male,Teenager,Peshawar,7/16/2025,O7646,2025-04-23,Subway,Fries,Dessert,1,1403.6,Card,37,2025-04-12,31,Inactive,3,7/20/2025,Cancelled,0.9311613617690137
C4274,Other,Teenager,Lahore,7/3/2025,O8274,2025-04-23,Subway,Pizza,Dessert,3,1384.22,Card,40,2025-03-29,94,Active,1,2/18/2025,Delivered,0.9173150430464758
C6766,Male,Adult,Lahore,12/14/2024,O10766,2025-04-23,Burger King,Pasta,Chinese,2,803.96,Cash,5,2024-11-20,283,Inactive,4,1/14/2025,Delivered,0.5027399707069624
C5954,Female,Adult,Multan,12/19/2024,O9954,2025-04-23,KFC,Sandwich,Fast Food,1,761.93,Wallet,38,2025-08-12,259,Active,4,5/4/2025,Delayed,0.4727110349015825
C4546,Other,Adult,Lahore,12/9/2024,O8546,2025-04-23,McDonald's,Burger,Chinese,3,1175.85,Wallet,10,2025-08-07,132,Inactive,4,4/24/2025,Delayed,0.7684421105276318
C5298,Male,Teenager,Peshawar,5/5/2025,O9298,2025-04-23,Pizza Hut,Pasta,Fast Food,3,106.7,Wallet,10,2025-04-05,198,Active,3,11/14/2024,Delivered,0.004572571714357168
C4376,Male,Teenager,Islamabad,12/26/2024,O8376,2025-04-24,KFC,Sandwich,Italian,1,295.14,Cash,8,2025-05-14,324,Active,5,7/23/2025,Cancelled,0.1392062301289608
C2592,Male,Adult,Karachi,4/16/2024,O6592,2025-04-24,Burger King,Burger,Continental,2,1298.33,Card,39,2024-12-27,55,Inactive,4,9/14/2024,Delayed,0.8559497017111419
C3422,Female,Senior,Islamabad,6/17/2024,O7422,2025-04-24,Pizza Hut,Burger,Fast Food,3,1166.83,Card,27,2025-05-02,333,Active,2,11/2/2024,Cancelled,0.7619976422677097
C3529,Female,Teenager,Karachi,6/20/2025,O7529,2025-04-24,KFC,Pizza,Fast Food,3,658.63,Cash,47,2024-12-08,84,Active,1,5/25/2025,Cancelled,0.39890686957453647
C5942,Female,Adult,Peshawar,4/12/2025,O9942,2025-04-24,Pizza Hut,Pizza,Continental,2,1247.54,Cash,48,2024-12-07,54,Inactive,5,3/28/2025,Cancelled,0.8196620583717357
C2869,Other,Senior,Multan,3/31/2025,O6869,2025-04-24,Burger King,Pizza,Fast Food,1,272.61,Card,7,2024-09-03,422,Inactive,3,11/8/2024,Delivered,0.12310934876576288
C5484,Male,Adult,Islamabad,4/28/2024,O9484,2025-04-25,KFC,Pasta,Continental,2,230.53,Cash,34,2024-08-24,205,Active,1,5/8/2025,Delayed,0.09304468974386454
C2891,Female,Senior,Islamabad,10/4/2023,O6891,2025-04-25,Subway,Pasta,Italian,1,340.32,Card,26,2024-10-07,307,Active,5,3/21/2025,Delivered,0.17148572857500088
C5080,Female,Teenager,Peshawar,9/13/2023,O9080,2025-04-25,Pizza Hut,Sandwich,Dessert,5,356.91,Card,47,2025-08-04,262,Active,2,5/9/2025,Delivered,0.1833386918158111
C2815,Female,Senior,Multan,1/27/2024,O6815,2025-04-25,Burger King,Pasta,Italian,3,560.78,Wallet,32,2024-09-21,16,Inactive,1,11/11/2024,Cancelled,0.32899653484799773
C2108,Female,Senior,Peshawar,6/19/2025,O6108,2025-04-25,Burger King,Sandwich,Italian,4,1362.25,Card,8,2024-11-02,354,Active,4,8/14/2025,Delivered,0.9016182617082842
C3688,Male,Teenager,Karachi,7/16/2025,O7688,2025-04-25,KFC,Pasta,Dessert,4,566.39,Cash,42,2024-09-14,419,Inactive,4,7/12/2025,Delivered,0.33300467974136394
C6906,Female,Senior,Peshawar,9/9/2023,O10906,2025-04-25,Subway,Fries,Chinese,5,1373.1,Wallet,34,2025-01-21,332,Inactive,3,4/21/2025,Cancelled,0.9093701996927802
C4797,Other,Teenager,Islamabad,11/27/2023,O8797,2025-04-25,Subway,Pasta,Dessert,3,966.86,Cash,22,2025-01-31,100,Active,5,11/15/2024,Delivered,0.6191262101239595
C3989,Other,Teenager,Multan,6/16/2025,O7989,2025-04-25,KFC,Fries,Dessert,5,409.72,Wallet,46,2025-04-10,137,Inactive,1,8/19/2025,Cancelled,0.22106955310256135
C3698,Other,Senior,Multan,12/13/2024,O7698,2025-04-26,KFC,Pizza,Italian,1,475.81,Card,7,2024-11-21,263,Inactive,2,10/21/2024,Delayed,0.2682885006966027
C2235,Other,Adult,Islamabad,1/27/2025,O6235,2025-04-26,KFC,Pizza,Chinese,1,646.43,Card,10,2024-11-30,438,Inactive,4,4/14/2025,Delivered,0.3901904047440431
C3788,Female,Adult,Multan,12/5/2023,O7788,2025-04-26,Pizza Hut,Fries,Chinese,2,181.8,Card,21,2024-10-02,329,Active,3,2/5/2025,Cancelled,0.05822884292501698
C3320,Male,Teenager,Lahore,11/9/2024,O7320,2025-04-26,Burger King,Pasta,Chinese,5,1498.36,Cash,20,2025-02-06,103,Active,5,10/5/2024,Delayed,0.9988640017147142
C6850,Other,Teenager,Multan,10/9/2024,O10850,2025-04-26,McDonald's,Burger,Chinese,3,310.67,Wallet,18,2024-09-18,69,Active,1,7/27/2025,Cancelled,0.1503018611795806
C5302,Female,Senior,Islamabad,12/8/2024,O9302,2025-04-26,Pizza Hut,Sandwich,Continental,4,771.34,Wallet,27,2024-12-24,383,Inactive,2,2/22/2025,Delayed,0.47943414425034825
C2340,Other,Senior,Multan,11/20/2023,O6340,2025-04-27,KFC,Pizza,Chinese,3,1201.64,Card,4,2024-10-25,412,Active,1,10/28/2024,Cancelled,0.7868681456078306
C1858,Female,Teenager,Peshawar,12/22/2024,O5858,2025-04-27,Burger King,Burger,Chinese,1,429.47,Card,46,2025-02-28,461,Inactive,3,6/20/2025,Delivered,0.2351802236273354
C4482,Other,Senior,Karachi,10/20/2023,O8482,2025-04-27,KFC,Pasta,Italian,1,412.44,Cash,19,2024-12-27,480,Inactive,5,4/12/2025,Delayed,0.22301289608116312
C2799,Male,Senior,Multan,2/15/2025,O6799,2025-04-27,McDonald's,Pizza,Chinese,4,447.67,Wallet,22,2025-08-20,75,Inactive,1,5/18/2025,Delayed,0.2481834744400386
C4081,Male,Adult,Karachi,2/13/2025,O8081,2025-04-27,KFC,Sandwich,Continental,3,1399.58,Card,11,2024-09-28,313,Active,1,4/23/2025,Cancelled,0.928289215160933
C4760,Other,Senior,Multan,2/23/2025,O8760,2025-04-27,Burger King,Pasta,Italian,1,1359.23,Cash,21,2025-01-09,171,Active,4,5/12/2025,Delayed,0.8994605794305719
C5695,Other,Adult,Multan,11/30/2024,O9695,2025-04-27,Pizza Hut,Pasta,Fast Food,1,1201.04,Cash,37,2025-08-10,194,Active,5,9/4/2024,Cancelled,0.7864394670096094
C3900,Female,Adult,Multan,4/4/2024,O7900,2025-04-27,KFC,Pasta,Fast Food,2,939.98,Cash,48,2025-02-08,300,Inactive,4,5/8/2025,Delayed,0.5999214089236594
C1154,Male,Adult,Karachi,9/18/2024,O5154,2025-04-27,Subway,Sandwich,Chinese,2,308.72,Wallet,24,2025-05-19,118,Active,5,3/31/2025,Delivered,0.14890865573536244
C5640,Male,Teenager,Peshawar,8/26/2024,O9640,2025-04-27,Subway,Fries,Chinese,1,844.38,Card,2,2025-07-12,324,Inactive,1,6/17/2025,Delivered,0.5316186189404494
C2607,Male,Teenager,Lahore,7/19/2024,O6607,2025-04-27,KFC,Pasta,Fast Food,2,455.11,Wallet,1,2025-04-21,104,Active,3,11/6/2024,Delivered,0.2534990890579788
C1374,Female,Teenager,Islamabad,10/9/2024,O5374,2025-04-27,Burger King,Pizza,Fast Food,1,175.96,Cash,50,2024-12-30,236,Active,2,6/16/2025,Cancelled,0.05405637123566606
C5645,Other,Adult,Karachi,8/5/2024,O9645,2025-04-28,Burger King,Pizza,Dessert,3,1064.24,Card,44,2025-02-23,284,Active,5,9/15/2024,Delayed,0.6887007466152252
C6114,Other,Teenager,Lahore,4/11/2025,O10114,2025-04-28,Pizza Hut,Sandwich,Italian,4,279.36,Wallet,36,2025-01-10,164,Inactive,5,9/8/2024,Delayed,0.12793198299574896
C1092,Other,Adult,Islamabad,1/16/2025,O5092,2025-04-28,McDonald's,Pizza,Dessert,3,838.38,Card,29,2025-07-31,217,Active,4,1/22/2025,Delayed,0.5273318329582395
C1403,Male,Senior,Islamabad,6/22/2024,O5403,2025-04-28,Subway,Fries,Chinese,4,1200.23,Wallet,14,2025-06-24,374,Active,1,8/24/2024,Cancelled,0.7858607509020111
C2234,Female,Adult,Islamabad,2/27/2024,O6234,2025-04-29,Burger King,Burger,Dessert,5,171.17,Card,26,2025-06-29,479,Active,5,3/12/2025,Cancelled,0.05063408709320187
C6916,Other,Senior,Islamabad,4/5/2024,O10916,2025-04-29,Pizza Hut,Pasta,Continental,1,870.38,Cash,2,2025-06-12,125,Active,3,12/5/2024,Delivered,0.5501946915300253
C6727,Female,Teenager,Karachi,12/16/2024,O10727,2025-04-29,KFC,Fries,Fast Food,3,420.17,Cash,46,2025-02-07,322,Inactive,4,11/11/2024,Cancelled,0.22853570535491016
C5889,Female,Senior,Karachi,9/27/2024,O9889,2025-04-29,McDonald's,Pizza,Italian,3,1073.83,Wallet,45,2025-08-03,485,Inactive,1,12/19/2024,Delayed,0.6955524595434572
C3269,Female,Senior,Lahore,1/31/2025,O7269,2025-04-29,Pizza Hut,Fries,Fast Food,2,1024.4,Card,26,2024-08-24,268,Active,1,6/22/2025,Delayed,0.660236487693352
C2225,Male,Teenager,Karachi,4/6/2025,O6225,2025-04-29,Pizza Hut,Pizza,Chinese,5,1269.72,Cash,39,2025-05-16,157,Inactive,3,12/28/2024,Delivered,0.8355088772193048
C3362,Male,Senior,Karachi,4/24/2024,O7362,2025-04-29,McDonald's,Pasta,Chinese,4,1280.62,Wallet,29,2025-06-26,312,Active,2,6/20/2025,Cancelled,0.8432965384203193
C5053,Other,Teenager,Islamabad,11/21/2024,O9053,2025-04-29,Pizza Hut,Fries,Chinese,3,259.84,Cash,33,2025-08-05,205,Inactive,3,5/14/2025,Delivered,0.11398563926695957
C1963,Female,Senior,Karachi,11/1/2024,O5963,2025-04-29,Burger King,Sandwich,Dessert,1,976.63,Cash,3,2024-08-31,181,Active,5,9/27/2024,Delayed,0.6261065266316579
C5175,Male,Teenager,Lahore,8/15/2024,O9175,2025-04-30,Subway,Pizza,Dessert,3,1368.81,Cash,41,2025-03-04,176,Inactive,5,7/15/2025,Delayed,0.9063051477155002
C5427,Female,Adult,Peshawar,5/13/2025,O9427,2025-04-30,McDonald's,Sandwich,Continental,2,850.43,Card,18,2025-03-27,230,Active,1,3/8/2025,Cancelled,0.5359411281391776
C2485,Female,Adult,Islamabad,8/6/2024,O6485,2025-04-30,Subway,Pizza,Continental,4,1106.48,Wallet,22,2024-11-04,484,Inactive,4,5/14/2025,Delivered,0.7188797199299825
C1111,Male,Adult,Islamabad,1/30/2024,O5111,2025-04-30,Pizza Hut,Fries,Italian,3,330.8,Wallet,12,2025-01-14,300,Active,2,12/8/2024,Cancelled,0.16468402814989463
C3172,Other,Adult,Lahore,4/4/2024,O7172,2025-04-30,McDonald's,Sandwich,Fast Food,4,783.93,Cash,31,2025-07-18,170,Active,3,5/8/2025,Delivered,0.4884292501696852
C4733,Female,Teenager,Multan,3/12/2025,O8733,2025-04-30,McDonald's,Burger,Fast Food,3,1049.72,Cash,18,2024-09-25,41,Active,2,3/29/2025,Delivered,0.6783267245382774
C2175,Male,Teenager,Islamabad,12/29/2024,O6175,2025-04-30,Subway,Pasta,Chinese,4,232.01,Card,32,2024-11-12,313,Active,4,2/17/2025,Delayed,0.09410209695280963
C5082,Male,Adult,Islamabad,4/14/2024,O9082,2025-05-01,Subway,Pizza,Fast Food,2,475.07,Cash,12,2025-02-15,319,Active,4,7/6/2025,Delivered,0.26775979709213016
C1816,Other,Adult,Peshawar,12/24/2023,O5816,2025-05-01,McDonald's,Sandwich,Chinese,1,125.73,Card,32,2024-11-18,251,Active,5,4/2/2025,Delayed,0.018168827921266034
C1516,Other,Senior,Peshawar,7/31/2025,O5516,2025-05-01,KFC,Sandwich,Dessert,1,669.37,Cash,34,2025-04-19,359,Inactive,1,3/30/2025,Delivered,0.40658021648269205
C1813,Male,Senior,Peshawar,10/17/2023,O5813,2025-05-01,McDonald's,Fries,Continental,1,755.72,Cash,5,2024-08-27,182,Active,2,12/23/2024,Delayed,0.46827421140999537
C2977,Male,Adult,Islamabad,7/11/2024,O6977,2025-05-01,Subway,Fries,Dessert,1,983.45,Wallet,38,2024-11-28,63,Inactive,4,7/21/2025,Cancelled,0.6309791733647697
C5205,Other,Adult,Islamabad,3/7/2025,O9205,2025-05-01,Subway,Burger,Chinese,1,312.31,Card,29,2025-02-06,450,Active,5,10/5/2024,Delayed,0.15147358268138464
C1276,Male,Teenager,Peshawar,5/16/2024,O5276,2025-05-02,Burger King,Sandwich,Continental,1,1375.87,Cash,40,2025-02-11,125,Active,5,2/3/2025,Cancelled,0.9113492658879004
C3744,Male,Adult,Karachi,1/1/2024,O7744,2025-05-02,KFC,Fries,Chinese,3,678.43,Card,15,2025-03-28,406,Active,4,5/7/2025,Cancelled,0.4130532633158289
C6180,Male,Senior,Karachi,2/19/2025,O10180,2025-05-02,Subway,Pasta,Fast Food,3,977.17,Cash,11,2025-03-22,309,Inactive,5,12/13/2024,Cancelled,0.6264923373700567
C1337,Female,Senior,Peshawar,9/13/2023,O5337,2025-05-02,Burger King,Burger,Chinese,1,549.47,Wallet,42,2024-10-12,345,Active,3,8/4/2025,Delayed,0.32091594327153217
C1392,Male,Senior,Karachi,9/9/2024,O5392,2025-05-02,Subway,Burger,Italian,2,732.99,Cash,41,2024-09-24,210,Inactive,5,2/28/2025,Cancelled,0.45203443718072367
C1441,Other,Adult,Lahore,10/22/2024,O5441,2025-05-02,Burger King,Burger,Continental,3,1125.9,Cash,7,2025-06-21,175,Active,4,8/19/2025,Delayed,0.732754617225735
C1775,Other,Adult,Multan,4/3/2024,O5775,2025-05-02,Subway,Sandwich,Chinese,5,1389.33,Cash,8,2025-06-14,74,Active,5,7/24/2025,Cancelled,0.9209659557746578
C6397,Other,Adult,Islamabad,12/10/2024,O10397,2025-05-02,McDonald's,Burger,Continental,2,1356.54,Card,9,2024-11-11,377,Active,3,2/1/2025,Delayed,0.8975386703818811
C4986,Female,Adult,Multan,11/16/2023,O8986,2025-05-02,Burger King,Pizza,Fast Food,4,384.51,Cash,44,2025-05-17,209,Active,1,11/29/2024,Cancelled,0.20305790733397636
C2571,Female,Senior,Multan,3/19/2025,O6571,2025-05-03,Burger King,Sandwich,Continental,5,975.15,Card,27,2024-09-08,443,Active,5,5/12/2025,Delayed,0.6250491194227128
C2939,Male,Adult,Islamabad,2/8/2024,O6939,2025-05-03,KFC,Pasta,Fast Food,3,1239.5,Wallet,31,2025-02-08,303,Inactive,3,2/23/2025,Delivered,0.8139177651555746
C2307,Other,Teenager,Islamabad,2/11/2024,O6307,2025-05-03,Burger King,Sandwich,Dessert,2,1196.77,Card,29,2025-02-24,227,Inactive,5,8/18/2025,Delayed,0.7833887043189368
C1540,Male,Senior,Multan,10/27/2023,O5540,2025-05-03,McDonald's,Pasta,Fast Food,4,798.62,Cash,7,2024-10-21,11,Inactive,4,11/22/2024,Delayed,0.4989247311827957
C6941,Female,Senior,Multan,7/4/2024,O10941,2025-05-03,Burger King,Burger,Italian,4,935.99,Card,17,2025-03-30,158,Active,5,11/26/2024,Delivered,0.5970706962454899
C4946,Female,Adult,Peshawar,10/8/2024,O8946,2025-05-03,McDonald's,Burger,Fast Food,4,436.08,Card,14,2024-12-29,453,Inactive,1,4/23/2025,Cancelled,0.23990283285106992
C4052,Female,Adult,Peshawar,4/25/2024,O8052,2025-05-04,Pizza Hut,Pasta,Italian,1,758.75,Cash,25,2025-07-21,67,Active,1,1/23/2025,Delivered,0.4704390383310113
C6800,Other,Teenager,Multan,8/14/2024,O10800,2025-05-04,Burger King,Pizza,Continental,3,548.68,Card,48,2025-03-26,260,Active,5,8/24/2024,Delivered,0.32035151645054116
C2657,Male,Adult,Lahore,1/9/2025,O6657,2025-05-04,KFC,Pizza,Chinese,4,851.2,Wallet,12,2025-06-30,350,Active,3,1/11/2025,Delivered,0.5364912656735612
C5713,Female,Teenager,Karachi,1/14/2024,O9713,2025-05-04,Subway,Pizza,Italian,2,1039.7,Wallet,35,2024-11-29,262,Inactive,2,5/11/2025,Cancelled,0.6711677919479869
C3434,Female,Senior,Peshawar,6/15/2025,O7434,2025-05-04,Burger King,Sandwich,Dessert,1,1168.05,Cash,48,2025-05-13,153,Inactive,3,9/14/2024,Delayed,0.762869288750759
C1023,Male,Teenager,Lahore,11/19/2024,O5023,2025-05-04,Pizza Hut,Pizza,Italian,1,572.1,Cash,43,2025-07-09,472,Active,4,1/22/2025,Cancelled,0.33708427106776695
C4671,Male,Senior,Islamabad,12/28/2024,O8671,2025-05-04,McDonald's,Sandwich,Chinese,2,1072.35,Wallet,26,2025-07-09,107,Inactive,2,11/10/2024,Cancelled,0.694495052334512
C1643,Other,Teenager,Multan,11/23/2023,O5643,2025-05-04,KFC,Pasta,Continental,1,1083.88,Wallet,23,2025-02-25,60,Active,3,12/24/2024,Delivered,0.7027328260636588
C5991,Other,Senior,Karachi,12/8/2024,O9991,2025-05-05,Burger King,Burger,Continental,5,353.94,Cash,42,2025-02-14,112,Inactive,1,11/2/2024,Delayed,0.18121673275461722
C6817,Other,Senior,Lahore,3/11/2024,O10817,2025-05-05,Subway,Sandwich,Italian,4,1459.27,Cash,8,2024-08-27,344,Inactive,4,8/25/2024,Cancelled,0.9709355910406171
C3781,Female,Adult,Multan,1/27/2024,O7781,2025-05-05,KFC,Fries,Fast Food,3,499.97,Cash,22,2024-09-26,49,Active,4,7/22/2025,Delayed,0.28554995891830104
C2337,Female,Adult,Peshawar,1/26/2024,O6337,2025-05-05,Subway,Fries,Fast Food,5,1127.94,Card,28,2025-07-24,462,Active,1,12/25/2024,Delayed,0.7342121244596863
C2515,Female,Adult,Karachi,8/30/2024,O6515,2025-05-05,Burger King,Fries,Fast Food,5,1499.01,Wallet,18,2024-08-24,352,Active,5,4/14/2025,Delayed,0.9993284035294537
C1143,Male,Adult,Multan,2/6/2024,O5143,2025-05-06,Subway,Fries,Italian,4,1456.25,Wallet,47,2025-07-03,29,Inactive,2,10/13/2024,Cancelled,0.968777908762905
C3741,Female,Senior,Lahore,9/9/2023,O7741,2025-05-06,Burger King,Fries,Fast Food,4,352.18,Wallet,4,2025-04-28,479,Inactive,2,10/31/2024,Delayed,0.179959275533169
C1487,Other,Teenager,Multan,9/8/2023,O5487,2025-05-06,KFC,Pizza,Fast Food,5,1325.09,Card,18,2024-11-16,461,Active,2,11/27/2024,Cancelled,0.8750687671917978
C4796,Other,Adult,Karachi,10/28/2024,O8796,2025-05-06,Pizza Hut,Pizza,Continental,2,332.1,Cash,26,2024-11-25,89,Inactive,4,10/23/2024,Delivered,0.16561283177937342
C5192,Male,Teenager,Peshawar,1/13/2024,O9192,2025-05-06,Burger King,Sandwich,Italian,3,1004.25,Card,2,2025-01-05,45,Active,1,7/20/2025,Cancelled,0.6458400314364304
C2101,Other,Teenager,Karachi,8/31/2024,O6101,2025-05-06,McDonald's,Pasta,Italian,3,682.28,Cash,47,2025-07-09,221,Inactive,4,10/8/2024,Delivered,0.4158039509877469
C5490,Male,Senior,Peshawar,4/29/2025,O9490,2025-05-06,McDonald's,Fries,Chinese,1,1071.75,Cash,21,2025-08-11,321,Inactive,3,8/8/2025,Cancelled,0.6940663737362912
C1659,Other,Senior,Karachi,10/20/2023,O5659,2025-05-06,Subway,Pasta,Dessert,1,1163.6,Wallet,15,2025-04-05,195,Active,4,7/13/2025,Cancelled,0.7596899224806201
C1009,Female,Teenager,Islamabad,8/25/2023,O5009,2025-05-07,Burger King,Pasta,Italian,2,382.73,Card,7,2024-12-03,355,Active,5,6/1/2025,Delayed,0.2017861608259208
C6308,Other,Adult,Lahore,2/1/2024,O10308,2025-05-07,Pizza Hut,Pizza,Continental,4,434.95,Cash,20,2024-09-21,434,Inactive,1,6/10/2025,Delivered,0.2390954881577537
C2928,Other,Senior,Multan,10/17/2024,O6928,2025-05-07,Pizza Hut,Sandwich,Italian,4,463.79,Wallet,29,2025-08-15,245,Inactive,2,1/15/2025,Delayed,0.25970063944557564
C2501,Female,Adult,Lahore,12/9/2023,O6501,2025-05-07,KFC,Pasta,Chinese,1,132.38,Cash,20,2024-11-18,85,Active,5,12/23/2024,Cancelled,0.022920015718215267
C1144,Other,Adult,Karachi,1/13/2024,O5144,2025-05-07,McDonald's,Burger,Fast Food,2,964.25,Card,35,2025-07-11,412,Active,4,4/9/2025,Cancelled,0.6172614582216982
C4852,Male,Adult,Lahore,4/17/2024,O8852,2025-05-08,McDonald's,Sandwich,Chinese,2,215.23,Card,48,2025-03-29,141,Active,3,12/1/2024,Delivered,0.08211338548922945
C4960,Male,Senior,Karachi,8/31/2024,O8960,2025-05-08,Subway,Pasta,Dessert,1,906.73,Card,38,2025-08-11,406,Inactive,2,7/23/2025,Delivered,0.5761654699389133
C6719,Other,Teenager,Multan,4/11/2024,O10719,2025-05-08,Subway,Pizza,Chinese,3,558.06,Wallet,12,2025-06-29,498,Inactive,3,7/15/2025,Delayed,0.32705319186939585
C6070,Male,Adult,Multan,12/20/2023,O10070,2025-05-08,KFC,Fries,Continental,3,257.37,Wallet,24,2025-01-03,276,Inactive,3,2/16/2025,Delayed,0.11222091237094989
C6997,Other,Adult,Islamabad,9/29/2024,O10997,2025-05-08,McDonald's,Fries,Fast Food,5,335.64,Wallet,28,2025-02-11,322,Active,3,7/7/2025,Delivered,0.1681420355088772
C5139,Other,Senior,Peshawar,4/6/2024,O9139,2025-05-08,McDonald's,Fries,Fast Food,3,1152.12,Cash,9,2025-08-11,55,Inactive,5,7/31/2025,Delayed,0.7514878719679918
C2342,Other,Teenager,Lahore,9/9/2023,O6342,2025-05-08,Pizza Hut,Burger,Italian,4,904.32,Card,25,2024-10-27,21,Inactive,3,5/20/2025,Delivered,0.5744436109027257
C5220,Male,Teenager,Lahore,12/15/2023,O9220,2025-05-08,Subway,Fries,Continental,3,185.84,Wallet,16,2024-12-11,104,Inactive,4,7/22/2025,Delayed,0.06111527881970494
C5162,Female,Senior,Islamabad,7/19/2024,O9162,2025-05-08,KFC,Sandwich,Dessert,1,1240.76,Card,17,2024-12-10,293,Inactive,5,10/4/2024,Delayed,0.8148179902118386
C5860,Other,Adult,Multan,7/24/2025,O9860,2025-05-08,Subway,Sandwich,Chinese,4,980.01,Card,11,2024-09-03,90,Inactive,2,7/21/2025,Cancelled,0.6285214160683027
C4706,Male,Senior,Peshawar,10/10/2023,O8706,2025-05-09,Burger King,Burger,Continental,1,165.82,Card,13,2025-06-08,436,Inactive,5,1/16/2025,Delivered,0.04681170292573143
C1934,Male,Senior,Karachi,2/8/2025,O5934,2025-05-09,Pizza Hut,Fries,Fast Food,3,310.16,Wallet,29,2025-05-02,237,Active,3,8/23/2024,Cancelled,0.14993748437109278
C3005,Female,Senior,Karachi,2/19/2024,O7005,2025-05-09,Pizza Hut,Fries,Italian,5,967.2,Card,37,2025-05-25,164,Active,1,10/25/2024,Delivered,0.6193691279962847
C6464,Other,Teenager,Lahore,11/18/2023,O10464,2025-05-09,Subway,Pizza,Chinese,3,1129.81,Wallet,36,2024-11-30,485,Active,2,4/7/2025,Delivered,0.735548172757475
C5466,Other,Adult,Karachi,1/13/2024,O9466,2025-05-09,Subway,Fries,Italian,3,474.38,Card,10,2024-10-16,109,Inactive,4,1/13/2025,Cancelled,0.26726681670417607
C1919,Female,Adult,Lahore,9/29/2023,O5919,2025-05-09,McDonald's,Fries,Italian,2,1360.49,Cash,49,2024-12-11,162,Active,1,3/21/2025,Cancelled,0.900360804486836
C1908,Female,Senior,Lahore,5/10/2024,O5908,2025-05-09,McDonald's,Pasta,Fast Food,3,1177.51,Card,39,2024-10-31,470,Inactive,2,1/2/2025,Delivered,0.7696281213160432
C4564,Male,Adult,Islamabad,9/19/2023,O8564,2025-05-09,Burger King,Burger,Italian,4,991.66,Card,20,2025-02-20,319,Active,3,3/27/2025,Delivered,0.6368449255170935
C3753,Female,Teenager,Lahore,1/29/2025,O7753,2025-05-09,Subway,Pizza,Italian,1,1458.48,Card,43,2025-04-29,206,Active,4,9/17/2024,Cancelled,0.9703711642196263
C3469,Female,Adult,Peshawar,8/15/2025,O7469,2025-05-09,Subway,Sandwich,Dessert,1,486.94,Wallet,21,2025-03-17,127,Active,5,8/17/2025,Delivered,0.27624048869360196
C4464,Female,Teenager,Karachi,9/12/2024,O8464,2025-05-09,Subway,Pizza,Fast Food,3,619.67,Cash,35,2024-09-24,437,Active,4,3/5/2025,Delayed,0.3710713392633872
C4049,Other,Teenager,Karachi,3/31/2024,O8049,2025-05-10,Subway,Pizza,Italian,3,999.26,Card,20,2025-01-15,210,Inactive,4,7/6/2025,Cancelled,0.6422748544278927
